seed,algorithm,timestep,regime,path_cost,latency,hops,packet_loss,bandwidth,reliability,congestion,tunneling_probability,energy,kappa
42,Dijkstra,17,Post-congestion,0.505360820166149,288.3250144600397,2,0.36780342175264535,8.960989088321568,0.6142460173369703,0.9642594795928491,0.0,0.45,1.2
42,Dijkstra,18,Post-congestion,0.4520608704954503,281.933760528505,2,0.365243545863435,9.152918905514902,0.6221224865854926,0.9194458400305985,0.0,0.45,1.2
42,Dijkstra,19,Post-congestion,0.4853146757165805,289.5012148950977,2,0.3586627475566663,8.949536518096572,0.6133271825031613,0.9261723515460456,0.0,0.45,1.2
42,Dijkstra,20,Recovery,0.43938900933897396,245.02220157817976,2,0.3364775982740258,10.252610139846542,0.6563411761909091,0.8047721570985882,0.0,0.45,1.2
42,Dijkstra,21,Recovery,0.4302443370973392,200.90234322669042,2,0.31693040734927036,11.544152023094266,0.7004657580127394,0.7081745408494522,0.0,0.45,1.2
42,Dijkstra,22,Recovery,0.44589484744601265,183.25217235240618,2,0.29938432046762653,13.146921981744704,0.7316234191813241,0.5956881589893062,0.0,0.45,1.2
42,Dijkstra,23,Stable,0.470787670848422,189.8535254676611,2,0.30752643584983086,13.170533727297315,0.7349122131746508,0.6003612887663923,0.0,0.45,1.2
42,Dijkstra,24,Stable,0.4761092949971,189.81527012151432,2,0.29702248695608624,13.534654216189264,0.741000344852738,0.6010799226200377,0.0,0.45,1.2
42,Dijkstra,25,Stable,0.5093811114575288,195.17792332183353,2,0.31013185522187536,13.544237869713335,0.7385869564214758,0.5993934204673894,0.0,0.45,1.2
42,Dijkstra,26,Stable,0.5301642312452962,199.40753036249816,2,0.3024408490347821,13.378273249989224,0.7326314393219404,0.6070574717834708,0.0,0.45,1.2
42,Dijkstra,27,Stable,0.5396435614384498,203.211229836332,2,0.30574181358433694,13.772022104855099,0.7247760816634294,0.6123294100197819,0.0,0.45,1.2
42,Dijkstra,28,Stable,0.4999207584529691,201.16834512088468,2,0.30308363298245555,13.610428128228943,0.7214379352023529,0.5857337178237927,0.0,0.45,1.2
42,Dijkstra,29,Stable,0.4959795725240771,196.4173717325612,2,0.3101318890635264,13.41435328800302,0.7202031981192089,0.5843440429627365,0.0,0.45,1.2
42,Dijkstra,30,Stable,0.48189435057557894,198.642755065014,2,0.3077103889726266,13.34525893142586,0.7257332396357782,0.5818609609328222,0.0,0.45,1.2
42,Dijkstra,31,Stable,0.49055944780724337,200.81323955544542,2,0.3232948903946957,13.177147993928378,0.7248368329241235,0.5850449010010672,0.0,0.45,1.2
42,Dijkstra,32,Stable,0.516881099308149,203.5394953473462,2,0.3377818878896879,12.910744190288412,0.7195614886689796,0.5848741449453533,0.0,0.45,1.2
42,Dijkstra,33,Stable,0.5084436665868395,203.96700977349735,2,0.33122902724967684,13.110936168567221,0.7306208434188397,0.5855815379364337,0.0,0.45,1.2
42,Dijkstra,34,Stable,0.5159735582849164,206.67301971221508,2,0.3372917237259476,12.949537327056685,0.7264620102642299,0.607340834511842,0.0,0.45,1.2
42,Dijkstra,35,Stable,0.5326553536093162,204.21067129987458,2,0.33589750376931626,12.81135092137853,0.7189315452472127,0.6110932557282602,0.0,0.45,1.2
42,Dijkstra,36,Stable,0.5160287790415925,204.50148591311887,2,0.3352999713666185,13.14512186525567,0.7225278755491312,0.6098182966119035,0.0,0.45,1.2
42,Dijkstra,37,Stable,0.4906922298177809,202.4283566573695,2,0.35159026765373136,12.856059573003613,0.7239721224830913,0.588884869966958,0.0,0.45,1.2
42,Dijkstra,38,Stable,0.5315428372682344,200.7289125856185,2,0.3499846156462899,12.890403146654897,0.7205936948917715,0.6189789859786068,0.0,0.45,1.2
42,Dijkstra,39,Stable,0.5320248722334076,192.02204033755604,2,0.3593048412835169,13.215627700436475,0.7176507096746512,0.6169632205293569,0.0,0.45,1.2
42,QT-APP,0,Normal,0.4453147324632507,161.03025098839655,5,0.36339161161358846,72.97362920849004,0.84047392613074,0.307354780725967,0.24892988804319557,0.47,1.19
42,QT-APP,1,Normal,0.37374216456928205,151.96897966196826,5,0.2982345373770984,70.58895668916705,0.8836306871020456,0.2701308109226362,0.37214768535159837,0.49,1.18
42,QT-APP,2,Normal,0.3703149266628546,151.65259947212837,5,0.30504456106469235,71.36407308770842,0.8881936588475174,0.27212616349111374,0.6168598718803856,0.48,1.19
42,QT-APP,3,Normal,0.39712798773737507,186.81937361319854,5,0.2255389671739485,51.170901013911006,0.850475057342182,0.1890370278619433,0.5113143802720639,0.55,1.14
42,QT-APP,4,Normal,0.4553165537605481,154.46348799195633,5,0.23745251346526175,44.244310674253526,0.8292101551714968,0.2792586372717839,0.37093086495467764,0.6200000000000001,1.0899999999999999
42,QT-APP,5,Normal,0.4169645364643742,179.10089095792682,5,0.23180144738759456,50.99575640780573,0.8465879422119625,0.21043983333193542,1.0,0.6100000000000001,1.0999999999999999
42,QT-APP,6,Normal,0.37910356217783503,158.09979294361074,5,0.2959519884400583,68.98624114384903,0.8957883446667212,0.2650600162730768,1.0,0.6000000000000001,1.1099999999999999
42,QT-APP,7,Normal,0.42776144115082654,168.7481400397536,5,0.3810116896659195,73.16855802099676,0.856826215546256,0.2514895208496007,1.0,0.6700000000000002,1.0599999999999998
42,QT-APP,8,Normal,0.4547767965313675,88.6728611257231,2,0.13339291421204558,72.42464667399977,0.8513165944423766,0.3300501246571662,1.0,0.7100000000000002,1.0299999999999998
42,QT-APP,9,Normal,0.3948712934524891,178.08039455674393,5,0.2116002447462072,51.868757495955506,0.8606015376826909,0.2353319432875321,1.0,0.7300000000000002,1.0199999999999998
42,QT-APP,10,Congestion,0.38687442448850684,226.79243114258077,5,0.3416474313834452,35.72766283655731,0.8189201826613962,0.40293792475157664,1.0,0.7200000000000002,1.0299999999999998
42,QT-APP,11,Congestion,0.39866994120274213,236.8357134712915,5,0.4819138546280818,33.6115951106063,0.7924821107161242,0.6958325036061567,1.0,0.7900000000000003,0.9799999999999998
42,QT-APP,12,Congestion,0.4678025790458017,167.31931009844573,2,0.2834572956402708,22.841379387080405,0.7059612282050913,0.806192930671886,1.0,0.8600000000000003,0.9299999999999997
42,QT-APP,13,Congestion,0.5836877456609878,389.298302305254,5,0.6232351951538547,8.528787590474803,0.6260996020352749,0.9582965888780037,1.0,0.9300000000000004,0.8799999999999997
42,QT-APP,14,Congestion,0.6249779238971411,505.86751274818647,5,0.7560071413635655,10.547901933818993,0.6050892754957851,1.0,1.0,0.9700000000000004,0.8499999999999996
42,QT-APP,15,Post-congestion,0.5408542394333009,453.1622078419675,5,0.6677942645869973,10.398479338806814,0.6209468700767019,0.9930971012943548,1.0,0.9900000000000004,0.8399999999999996
42,QT-APP,16,Post-congestion,0.5315110783705765,460.0654018870251,5,0.6734726535882155,10.455190427609427,0.617306993704268,0.9910510315869521,1.0,0.9800000000000004,0.8499999999999996
42,QT-APP,17,Post-congestion,0.5872639508935681,504.1657864204936,4,0.5963277812249819,5.795737818251486,0.6363709419926692,0.9810865298780633,1.0,1.0,0.7999999999999996
42,QT-APP,18,Post-congestion,0.4851111935209328,281.3848482185541,2,0.35779597548275366,9.205336206338846,0.6101483200005126,0.9190403148230137,1.0,1.0,0.7899999999999996
42,QT-APP,19,Post-congestion,0.5274553301921285,462.6319051092763,5,0.6675931045463307,10.126211378774139,0.6281260832290968,0.982519588661971,1.0,1.0,0.7599999999999996
42,QT-APP,20,Recovery,0.4307889118116645,351.2221318512335,6,0.7030800130296884,7.722575508303193,0.6306912841506279,0.8724998847346271,1.0,1.0,0.7499999999999996
42,QT-APP,21,Recovery,0.45414421788236303,350.9893016481014,5,0.5978842807003597,14.911200480513605,0.6934183754125006,0.7950224300982254,1.0,1.0,0.7199999999999995
42,QT-APP,22,Recovery,0.5548689748934286,317.99953169501225,4,0.5065602584589367,9.324224458638428,0.7440174383083178,0.6633588572986359,1.0,1.0,0.6699999999999995
42,QT-APP,23,Stable,0.46707951617929444,273.239038812142,6,0.6290418274653007,11.304753994764326,0.7001530388098495,0.6631656894878969,1.0,0.99,0.6799999999999995
42,QT-APP,24,Stable,0.4873333270653145,273.0718187075702,5,0.6280524479806224,9.553760491245177,0.6715183494731577,0.6349123550235724,1.0,1.0,0.6499999999999995
42,QT-APP,25,Stable,0.4572211511227956,176.61204021977252,2,0.2891386821664822,14.82704525286093,0.7354925175280671,0.6141183850607966,1.0,1.0,0.6399999999999995
42,QT-APP,26,Stable,0.460233941292061,176.38228728971274,4,0.4998345378756054,5.798627500090431,0.6612509539812825,0.6185178448078673,1.0,1.0,0.6099999999999994
42,QT-APP,27,Stable,0.44653911735915397,171.23584542246377,2,0.2883132604381715,14.945028975425695,0.7287269144294765,0.5854334830918062,1.0,1.0,0.5999999999999994
42,QT-APP,28,Stable,0.43926302583515,363.76157077791095,5,0.5346906877302526,10.891709208439192,0.7026625685850949,0.5825622529720911,1.0,0.99,0.6099999999999994
42,QT-APP,29,Stable,0.45419034248271145,291.7586009698725,5,0.6511119154102387,16.535124853487044,0.7070058525933192,0.6143589470624627,1.0,1.0,0.5599999999999994
42,QT-APP,30,Stable,0.5239746184652471,315.0557304585179,4,0.49917951584063525,8.651242691692538,0.7254204811896836,0.6763229264811783,1.0,1.0,0.5099999999999993
42,QT-APP,31,Stable,0.4525669478026734,275.9151769360443,6,0.6481836004849016,11.464306884404651,0.699283002505798,0.6457723565004404,1.0,1.0,0.49999999999999933
42,QT-APP,32,Stable,0.47764047477314375,281.7312091924898,6,0.6382804972947906,11.227176579797785,0.7016668408084566,0.6546500933895654,1.0,1.0,0.4699999999999993
42,QT-APP,33,Stable,0.4530399294711539,372.7614395814798,5,0.5263866671499758,10.859373008248255,0.7204519392542595,0.5563367090950357,1.0,0.99,0.4799999999999993
42,QT-APP,34,Stable,0.4507579448446052,299.6925922456844,5,0.6403900160723249,16.959172384250003,0.7125388767518166,0.5848826980967033,1.0,0.98,0.4899999999999993
42,QT-APP,35,Stable,0.4846806306774205,322.6772114244415,5,0.5613730949280491,18.331205729038935,0.706677669903973,0.6748014509835796,1.0,1.0,0.4399999999999993
42,QT-APP,36,Stable,0.5721786758677504,319.31550614987896,4,0.5358410078135989,8.074977249844974,0.7319104684557597,0.6529188482384454,1.0,1.0,0.38999999999999924
42,QT-APP,37,Stable,0.441873801756483,367.25075502537544,5,0.5290886784710144,11.112040708042686,0.7237444590947908,0.5006806743928267,1.0,1.0,0.3799999999999992
42,QT-APP,38,Stable,0.444438433962246,356.20772459684537,5,0.5213442183425444,10.985933189421893,0.7256288891376286,0.49535955336732373,1.0,1.0,0.3499999999999992
42,QT-APP,39,Stable,0.503577234081321,183.73061484859159,4,0.5014394718406914,5.762008095828268,0.6624814716091586,0.5953402558367501,1.0,1.0,0.29999999999999916
42,QT-APP without adaptation,0,Normal,0.4453147324632507,161.03025098839655,5,0.36339161161358846,72.97362920849004,0.84047392613074,0.307354780725967,0.24892988804319557,0.45,1.2
42,QT-APP without adaptation,1,Normal,0.37374216456928205,151.96897966196826,5,0.2982345373770984,70.58895668916705,0.8836306871020456,0.2701308109226362,0.29890416108417434,0.45,1.2
42,QT-APP without adaptation,2,Normal,0.5075021020857011,100.28438808576864,4,0.21346464931027465,36.08615484159724,0.8194206252855285,0.4115180799232372,0.11594417948474198,0.45,1.2
42,QT-APP without adaptation,3,Normal,0.4192231753090051,186.64929162864524,4,0.2033085191127142,45.500132936898076,0.8642416353189134,0.13517096488505115,0.41442432889105124,0.45,1.2
42,QT-APP without adaptation,4,Normal,0.415234034698173,181.92011609947008,5,0.22171594830731411,51.42626477984142,0.8472505352648515,0.2061603571360958,0.347596076108873,0.45,1.2
42,QT-APP without adaptation,5,Normal,0.4169645364643742,179.10089095792682,5,0.23180144738759456,50.99575640780573,0.8465879422119625,0.21043983333193542,0.3338252482746652,0.45,1.2
42,QT-APP without adaptation,6,Normal,0.37910356217783503,158.09979294361074,5,0.2959519884400583,68.98624114384903,0.8957883446667212,0.2650600162730768,0.2816729753874664,0.45,1.2
42,QT-APP without adaptation,7,Normal,0.42776144115082654,168.7481400397536,5,0.3810116896659195,73.16855802099676,0.856826215546256,0.2514895208496007,0.3360591357016585,0.45,1.2
42,QT-APP without adaptation,8,Normal,0.4547767965313675,88.6728611257231,2,0.13339291421204558,72.42464667399977,0.8513165944423766,0.3300501246571662,0.35761268369895793,0.45,1.2
42,QT-APP without adaptation,9,Normal,0.40886581673847455,166.6005711516292,5,0.3955117166459259,74.01974711382817,0.8582103028289654,0.22617911128467902,0.5868517415468051,0.45,1.2
42,QT-APP without adaptation,10,Congestion,0.40205406298131674,211.75563752223712,5,0.4735787865165517,54.2205090381421,0.8151907027258544,0.43933654945708545,0.5458111252197719,0.45,1.2
42,QT-APP without adaptation,11,Congestion,0.39866994120274213,236.8357134712915,5,0.4819138546280818,33.6115951106063,0.7924821107161242,0.6958325036061567,0.3862636168134259,0.45,1.2
42,QT-APP without adaptation,12,Congestion,0.4678025790458017,167.31931009844573,2,0.2834572956402708,22.841379387080405,0.7059612282050913,0.806192930671886,0.3682758996571767,0.45,1.2
42,QT-APP without adaptation,13,Congestion,0.511996852685945,352.0727512248159,5,0.623337771195364,15.674912681478503,0.6840137937622117,0.9708920037405189,0.09140404229144597,0.45,1.2
42,QT-APP without adaptation,14,Congestion,0.6249779238971411,505.86751274818647,5,0.7560071413635655,10.547901933818993,0.6050892754957851,1.0,0.006870556446082861,0.45,1.2
42,QT-APP without adaptation,15,Post-congestion,0.6020621918508817,270.3629062659993,2,0.3594818970994569,9.374662785848047,0.6070649179848994,0.9789744706524202,0.1654083260659377,0.45,1.2
42,QT-APP without adaptation,16,Post-congestion,0.4889236394016051,279.8351932899884,2,0.3622558301356744,9.60156228357463,0.6082756201407521,0.9427505993868648,0.4721524471097098,0.45,1.2
42,QT-APP without adaptation,17,Post-congestion,0.5015112306828923,273.8192894634152,2,0.3535521558344763,9.47187286631355,0.602530316136841,0.944437709919977,0.34631990075870767,0.45,1.2
42,QT-APP without adaptation,18,Post-congestion,0.4851111935209328,281.3848482185541,2,0.35779597548275366,9.205336206338846,0.6101483200005126,0.9190403148230137,0.40707959790569753,0.45,1.2
42,QT-APP without adaptation,19,Post-congestion,0.469270981380679,272.8606506090232,2,0.3648367790829319,9.088825382878573,0.6114353737937924,0.9004806613521108,0.5237477892876247,0.45,1.2
42,QT-APP without adaptation,20,Recovery,0.47486439631232047,235.643645009414,4,0.5560422962390597,4.171264495388355,0.5857025716531673,0.87142138432112,0.23925514142407428,0.45,1.2
42,QT-APP without adaptation,21,Recovery,0.45414421788236303,350.9893016481014,5,0.5978842807003597,14.911200480513605,0.6934183754125006,0.7950224300982254,0.3812737006585052,0.45,1.2
42,QT-APP without adaptation,22,Recovery,0.48852066717606335,172.6307481249263,2,0.29411191651736635,14.585607549148847,0.7304225734676226,0.6083976443426542,0.4253673041522879,0.45,1.2
42,QT-APP without adaptation,23,Stable,0.46707951617929444,273.239038812142,6,0.6290418274653007,11.304753994764326,0.7001530388098495,0.6631656894878969,0.20753838327093244,0.45,1.2
42,QT-APP without adaptation,24,Stable,0.4657827232355855,175.46508466577626,4,0.4981696626861509,5.881022647175762,0.6606914272713309,0.6308971726226958,0.25855073644047966,0.45,1.2
42,QT-APP without adaptation,25,Stable,0.4572211511227956,176.61204021977252,2,0.2891386821664822,14.82704525286093,0.7354925175280671,0.6141183850607966,0.5695381690529867,0.45,1.2
42,QT-APP without adaptation,26,Stable,0.44242954174823745,172.95417587631118,2,0.28721165288919936,14.956737760610348,0.7321986353961736,0.5842329809294684,0.6427617396008933,0.45,1.2
42,QT-APP without adaptation,27,Stable,0.44653911735915397,171.23584542246377,2,0.2883132604381715,14.945028975425695,0.7287269144294765,0.5854334830918062,0.6783235486380862,0.45,1.2
42,QT-APP without adaptation,28,Stable,0.4831003577843555,328.5728699618947,5,0.5657951001009245,18.26910523171628,0.7152290121508321,0.7026591243884324,0.17691569168667473,0.45,1.2
42,QT-APP without adaptation,29,Stable,0.4765536402632175,180.77544918354653,4,0.513970000424587,6.010646617340148,0.6579701721894011,0.6161886940349508,0.1667503977590067,0.45,1.2
42,QT-APP without adaptation,30,Stable,0.41091124930013356,171.74842607541197,2,0.2890372516285681,14.601730913525872,0.7407694304536304,0.5275717222703435,1.0,0.45,1.2
42,QT-APP without adaptation,31,Stable,0.4694882545961411,294.6268471820224,5,0.6565221347274973,16.935838385079368,0.7054947476791973,0.6322058133075459,0.167212949144879,0.45,1.2
42,QT-APP without adaptation,32,Stable,0.4518478669186198,377.72924542412613,5,0.5316766800968193,10.984615169629535,0.7203323673866876,0.5471118288751278,0.2654938289880653,0.45,1.2
42,QT-APP without adaptation,33,Stable,0.4530399294711539,372.7614395814798,5,0.5263866671499758,10.859373008248255,0.7204519392542595,0.5563367090950357,0.270948136058763,0.45,1.2
42,QT-APP without adaptation,34,Stable,0.40163897021202166,174.61615399167496,2,0.259528745857343,14.72420030654554,0.7542092011917989,0.46670890625077066,0.779828805900555,0.45,1.2
42,QT-APP without adaptation,35,Stable,0.4125280887848708,177.0172544101419,2,0.26935608830474245,14.92826360176121,0.748850924782413,0.43328603759788076,0.7660951043889237,0.45,1.2
42,QT-APP without adaptation,36,Stable,0.41890202964665046,178.92063543007723,2,0.26914881379690614,15.178066313236958,0.7590257097003377,0.44289910294086754,0.6887158904220435,0.45,1.2
42,QT-APP without adaptation,37,Stable,0.441873801756483,367.25075502537544,5,0.5290886784710144,11.112040708042686,0.7237444590947908,0.5006806743928267,0.26648474271212985,0.45,1.2
42,QT-APP without adaptation,38,Stable,0.4776175287073802,328.0063272104648,5,0.5704379624639654,12.607706157429643,0.7476702317119243,0.6061249387617085,0.12512151434856422,0.45,1.2
42,QT-APP without adaptation,39,Stable,0.3988686526419001,167.57535821270403,2,0.2466637406160358,14.859887902508216,0.7611539350922321,0.4479327636995071,1.0,0.45,1.2
42,QT-APP without tunneling,0,Normal,0.42752192534567507,183.339060007953,5,0.3292604680852388,73.47527383082948,0.8372979161057215,0.2620939806350993,1.0,0.47,1.19
42,QT-APP without tunneling,1,Normal,0.37374216456928205,151.96897966196826,5,0.2982345373770984,70.58895668916705,0.8836306871020456,0.2701308109226362,1.0,0.45999999999999996,1.2
42,QT-APP without tunneling,2,Normal,0.5075021020857011,100.28438808576864,4,0.21346464931027465,36.08615484159724,0.8194206252855285,0.4115180799232372,1.0,0.5299999999999999,1.15
42,QT-APP without tunneling,3,Normal,0.39712798773737507,186.81937361319854,5,0.2255389671739485,51.170901013911006,0.850475057342182,0.1890370278619433,1.0,0.5199999999999999,1.16
42,QT-APP without tunneling,4,Normal,0.4553165537605481,154.46348799195633,5,0.23745251346526175,44.244310674253526,0.8292101551714968,0.2792586372717839,1.0,0.5599999999999999,1.13
42,QT-APP without tunneling,5,Normal,0.4169645364643742,179.10089095792682,5,0.23180144738759456,50.99575640780573,0.8465879422119625,0.21043983333193542,1.0,0.5499999999999999,1.14
42,QT-APP without tunneling,6,Normal,0.37910356217783503,158.09979294361074,5,0.2959519884400583,68.98624114384903,0.8957883446667212,0.2650600162730768,1.0,0.5399999999999999,1.15
42,QT-APP without tunneling,7,Normal,0.42776144115082654,168.7481400397536,5,0.3810116896659195,73.16855802099676,0.856826215546256,0.2514895208496007,1.0,0.61,1.0999999999999999
