seed,timestep,algorithm,path,path_cost,latency,congestion,packet_loss,bandwidth,reliability,hops,tunneling_probability,action,selection_probability,energy,kappa,volatility
43,25,Dijkstra,"[0, 1, 9, 19]",2.273337594667976,123.26289126282272,0.5947605990796426,0.2741645053272641,25.589659220236513,0.792054886522383,3,,,,,,0.010337257563250745
43,26,Dijkstra,"[0, 1, 9, 19]",2.3387706226336378,126.45719071801253,0.6038238240957535,0.26725567845764897,25.681394683687273,0.7964293878581131,3,,,,,,0.028782802923390024
43,27,Dijkstra,"[0, 1, 9, 19]",2.3466354205823827,129.63228634995784,0.5894106614380665,0.2669973434961723,26.17266944519331,0.7942009342045083,3,,,,,,0.0033627914908083527
43,28,Dijkstra,"[0, 1, 9, 19]",2.3053402204467837,129.41782844206367,0.5980465876848646,0.2617170004113252,26.39053886521982,0.7990018953083302,3,,,,,,0.017597620735372056
43,29,Dijkstra,"[0, 1, 9, 19]",2.3256931476288276,129.93343341270355,0.5936408037089196,0.2607953342503574,25.93269971007044,0.8047641673492926,3,,,,,,0.008828600222009523
43,30,Dijkstra,"[0, 1, 9, 19]",2.3132473671258524,130.35746324057922,0.5775525748836824,0.26277067181423097,25.142375186691368,0.8032725178319068,3,,,,,,0.005351428461516662
43,31,Dijkstra,"[0, 1, 9, 19]",2.2939577397591835,128.61461662867634,0.5739302681818632,0.2623211382284718,25.760232943071454,0.8052886844151615,3,,,,,,0.008338765512412877
43,32,Dijkstra,"[0, 1, 9, 19]",2.3178739337075167,126.19667765762117,0.5893501267993674,0.2587084864045106,26.28337825569163,0.8029178532599294,3,,,,,,0.010425734325360286
43,33,Dijkstra,"[0, 1, 9, 19]",2.229350861770646,124.28504838762018,0.5805871132343362,0.25909907586213554,26.623999063476656,0.8037176665900373,3,,,,,,0.038191495512128644
43,34,Dijkstra,"[0, 1, 9, 19]",2.1715881600873232,123.88135505267208,0.5612820250045946,0.260550065404097,25.916144720373776,0.803211593384675,3,,,,,,0.025910099066884993
43,35,Dijkstra,"[0, 1, 9, 19]",2.170769162780205,125.94465475459594,0.5572781455943369,0.26195594614051676,26.466868219840183,0.7994781299356736,3,,,,,,0.0003771420945145955
43,36,Dijkstra,"[0, 1, 9, 19]",2.1816137115166687,125.20890491864797,0.5551435450248513,0.2656891709344287,26.942525118710318,0.8023035735181322,3,,,,,,0.0049957171505858235
43,37,Dijkstra,"[0, 1, 9, 19]",2.1857559130500426,124.46235030669426,0.5496504678357049,0.272536510820802,26.430549316674355,0.7995999940804664,3,,,,,,0.0018986869726328305
43,38,Dijkstra,"[0, 1, 9, 19]",2.2055127581958924,123.86891232792368,0.5540484299394023,0.2737022088538892,26.765714498892493,0.805685832078968,3,,,,,,0.009038907330819388
43,39,Dijkstra,"[0, 1, 9, 19]",2.245662627731097,124.24964236323686,0.5421481423312233,0.27490317348586757,26.465724492235143,0.7979982115167088,3,,,,,,0.018204324316875537
