seed,time_step,algorithm,path_cost,latency,hops,packet_loss,bandwidth,reliability,congestion,max_edge_barrier,mean_edge_potential,energy,kappa,route_changed,path
45,20,Dijkstra,1.4488754412446245,253.79270729654627,3,0.22304616216775644,34.76351679991941,0.6198224990452414,0.8594203089420981,0.6411568554166615,0.4829584804148748,0.45,1.2,0,0->17->5->19
45,21,Dijkstra,1.73076750730376,238.394207045228,3,0.16661102636083536,17.990486632741696,0.6455534676040485,0.7966032146553074,0.6303809303045141,0.5769225024345866,0.45,1.2,1,0->4->13->19
45,22,Dijkstra,1.6558616436094926,224.07110534817068,3,0.15674938574817485,25.60219826397314,0.6675428698004225,0.6858398137560563,0.6802645278403362,0.5519538812031642,0.45,1.2,0,0->4->13->19
45,23,Dijkstra,1.7302206456075846,226.72153555779184,3,0.15208253161752466,26.715508060973708,0.668966177585301,0.7044928426408119,0.7112254971831238,0.5767402152025282,0.45,1.2,0,0->4->13->19
45,24,Dijkstra,1.6781127269498626,228.25103716212854,3,0.15351999747397774,27.931674386590988,0.6718341606029049,0.701802299099236,0.6896978643481629,0.5593709089832876,0.45,1.2,0,0->4->13->19
45,25,Dijkstra,1.5982224793812914,229.51942568734154,3,0.1569097205528682,26.567437341336888,0.6723930464513826,0.6835073680876801,0.661214598320935,0.5327408264604304,0.45,1.2,0,0->4->13->19
45,26,Dijkstra,1.5975563447744514,230.71281382548716,3,0.15612536432963695,25.844058700249406,0.6793852862317018,0.6748443569892292,0.6589464255454476,0.5325187815914838,0.45,1.2,0,0->4->13->19
45,27,Dijkstra,1.633532506645925,235.22858289801886,3,0.15452397452646585,26.960377860072484,0.6792782680374482,0.6711124285125818,0.6565698033786646,0.5445108355486417,0.45,1.2,0,0->4->13->19
45,28,Dijkstra,1.550578983810306,233.0868035634643,3,0.15277794527958624,26.590935783510215,0.6734503230631401,0.6722616051077125,0.5809045930722426,0.516859661270102,0.45,1.2,0,0->4->13->19
45,29,Dijkstra,1.5780365421853704,236.37127855752817,3,0.15150691243984643,27.27335751989777,0.6731996291102789,0.666896604962045,0.5724147254840065,0.5260121807284568,0.45,1.2,0,0->4->13->19
45,30,Dijkstra,1.5368603921099853,236.80296503380367,3,0.14980784494439528,27.637307038357022,0.6750736874318429,0.6529150350233507,0.559902023827768,0.512286797369995,0.45,1.2,0,0->4->13->19
45,31,Dijkstra,1.5372106632963027,236.1591395481351,3,0.14968695922472033,27.6658647032652,0.6804833519435555,0.6497293248691572,0.582207214420977,0.512403554432101,0.45,1.2,0,0->4->13->19
45,32,Dijkstra,1.5123690651719888,237.4011964998178,3,0.15008097883729063,29.622756273940468,0.6833768237807799,0.6593606690424831,0.5921443642766356,0.5041230217239963,0.45,1.2,0,0->4->13->19
45,33,Dijkstra,1.5126738107922244,238.59315608103248,3,0.15153286346337402,28.666031311797244,0.6814056723506994,0.6505959029718035,0.5595875910687665,0.5042246035974082,0.45,1.2,0,0->4->13->19
45,34,Dijkstra,1.5516618466044414,239.55966346811235,3,0.1534455374939578,28.408095357139214,0.6737509059799748,0.6565186004270718,0.5781555906090253,0.5172206155348138,0.45,1.2,0,0->4->13->19
45,35,Dijkstra,1.5002141812346212,238.2300809682984,3,0.15502756280703547,29.854141524213784,0.6664898725338256,0.649016360084346,0.5530441495109392,0.5000713937448737,0.45,1.2,0,0->4->13->19
45,36,Dijkstra,1.5540865059255504,243.74631309183889,3,0.15611350824757486,26.836451494191305,0.6645173232864366,0.6498909360456611,0.5755096467311311,0.5180288353085168,0.45,1.2,0,0->4->13->19
45,37,Dijkstra,1.5404938102001458,246.83078180565056,3,0.15768908247361335,24.15088051361052,0.6639003097978858,0.6399451120737886,0.5999327450400384,0.513497936733382,0.45,1.2,0,0->4->13->19
45,38,Dijkstra,1.5793638828283108,245.85235998840784,3,0.15470195941437825,23.97659943738796,0.6678498173337246,0.6599134864508625,0.6240158626107338,0.526454627609437,0.45,1.2,0,0->4->13->19
45,39,Dijkstra,1.6548628044496811,245.03923898826037,3,0.1548403836169804,24.395231392631405,0.6735514048486803,0.6778139247206791,0.6448780029140346,0.5516209348165604,0.45,1.2,0,0->4->13->19
46,0,Dijkstra,0.530353348809316,30.60700477771844,1,0.06027029752911368,33.990630655897604,0.7849430710550802,0.09611576246689849,0.530353348809316,0.530353348809316,0.45,1.2,0,0->19
46,1,Dijkstra,0.5442170423267406,31.41904294094868,1,0.05919766815407935,30.74396881785782,0.7802488516410332,0.11476416204126816,0.5442170423267406,0.5442170423267406,0.45,1.2,0,0->19
46,2,Dijkstra,0.543065920274541,30.357215317377378,1,0.05994568525477066,24.073000179689746,0.7892466875100028,0.09629227092185746,0.543065920274541,0.543065920274541,0.45,1.2,0,0->19
46,3,Dijkstra,0.5565382854561554,29.142293083399597,1,0.061498567443458,29.42253132383054,0.779071440245856,0.09479418806331791,0.5565382854561554,0.5565382854561554,0.45,1.2,0,0->19
46,4,Dijkstra,0.5682657175562768,29.72120201107154,1,0.05915645066003592,28.434057794671787,0.7915233968122956,0.09370201746244632,0.5682657175562768,0.5682657175562768,0.45,1.2,0,0->19
46,5,Dijkstra,0.5863560634776985,31.227770980936864,1,0.062407609259955046,28.328928980224454,0.7929943889395342,0.10899159606196199,0.5863560634776985,0.5863560634776985,0.45,1.2,0,0->19
46,6,Dijkstra,0.526004651446385,30.432647175426656,1,0.05876819158941642,30.476485172737775,0.7888877165309446,0.06043383331884521,0.526004651446385,0.526004651446385,0.45,1.2,0,0->19
46,7,Dijkstra,0.5022317083124478,30.42998551166835,1,0.05202397456393788,35.53258897633322,0.7878262019105136,0.04671240033763579,0.5022317083124478,0.5022317083124478,0.45,1.2,0,0->19
46,8,Dijkstra,0.4579298435835664,27.536611439757145,1,0.05172916046641218,32.84195816633288,0.7872392722278727,0.02622130948116335,0.4579298435835664,0.4579298435835664,0.45,1.2,0,0->19
46,9,Dijkstra,0.45008446832596427,24.941950625217956,1,0.051208845405174584,37.02427979763162,0.7904508536878364,0.03825358691584585,0.45008446832596427,0.45008446832596427,0.45,1.2,0,0->19
46,10,Dijkstra,0.4932869614900919,39.76072592559316,1,0.09083638963870028,14.975563836347405,0.7544568781889732,0.31888366079365854,0.4932869614900919,0.4932869614900919,0.45,1.2,0,0->19
46,11,Dijkstra,0.5408975357851326,52.396745530388216,1,0.1296765807780899,5.0,0.7260267681345169,0.44653478987462547,0.5408975357851326,0.5408975357851326,0.45,1.2,0,0->19
46,12,Dijkstra,0.5143400288442203,69.76195794788543,1,0.14863785134216906,5.0,0.711217409239409,0.6175362142042254,0.5143400288442203,0.5143400288442203,0.45,1.2,0,0->19
46,13,Dijkstra,0.5622664075813738,83.39014887528002,1,0.19250463853545063,5.0,0.6433569996522613,0.7708239521577162,0.5622664075813738,0.5622664075813738,0.45,1.2,0,0->19
46,14,Dijkstra,0.5728960369081434,93.6117529783957,1,0.22989219864130783,5.0,0.5687626360489305,0.9625618475682172,0.5728960369081434,0.5728960369081434,0.45,1.2,0,0->19
46,15,Dijkstra,0.5707110800584495,93.51392856123769,1,0.2340442655354423,6.45394458196964,0.561538948324856,0.9305054654798373,0.5707110800584495,0.5707110800584495,0.45,1.2,0,0->19
46,16,Dijkstra,0.6295741454497954,93.73833655645812,1,0.23415653447637644,6.312434034958391,0.5696818844920053,0.9337961467249388,0.6295741454497954,0.6295741454497954,0.45,1.2,0,0->19
46,17,Dijkstra,0.5806945321074372,95.7275764649202,1,0.24142039493712833,8.653632930933203,0.5706317880245355,0.9315298122566714,0.5806945321074372,0.5806945321074372,0.45,1.2,0,0->19
46,18,Dijkstra,0.6201580262936648,94.3788414554582,1,0.23895356207447688,8.63288444380787,0.564184672352154,0.9272957234173569,0.6201580262936648,0.6201580262936648,0.45,1.2,0,0->19
46,19,Dijkstra,0.6846021686851842,94.12879376067112,1,0.23933057033831728,12.054546817589726,0.5698728574682244,0.9502551649216052,0.6846021686851842,0.6846021686851842,0.45,1.2,0,0->19
46,20,Dijkstra,0.6074997557374167,90.01673175853043,1,0.2268452037296816,23.365763348155816,0.597296357320833,0.8368957867359539,0.6074997557374167,0.6074997557374167,0.45,1.2,0,0->19
46,21,Dijkstra,0.599442016057607,87.34688228513042,1,0.2148944364972402,34.32651940250497,0.6115177311585283,0.760891492866315,0.599442016057607,0.599442016057607,0.45,1.2,0,0->19
46,22,Dijkstra,0.6772294016842304,85.26801575503781,1,0.2069859350977244,43.061850673856846,0.6417131488236242,0.7156823842134331,0.6772294016842304,0.6772294016842304,0.45,1.2,0,0->19
46,23,Dijkstra,0.6830425379215287,84.71169718869105,1,0.2057216569469117,46.20888562101272,0.6461904247280842,0.7469455068203764,0.6830425379215287,0.6830425379215287,0.45,1.2,0,0->19
46,24,Dijkstra,0.6705572375919693,82.77485981159454,1,0.2075002280216541,45.288067961375226,0.6444006072751389,0.7581034315107384,0.6705572375919693,0.6705572375919693,0.45,1.2,0,0->19
46,25,Dijkstra,0.6465248634517855,82.70511241409667,1,0.20823666552651332,43.526479698288114,0.6364696529856174,0.7138912037970776,0.6465248634517855,0.6465248634517855,0.45,1.2,0,0->19
46,26,Dijkstra,0.6278713790203566,82.16575165915123,1,0.2031744589166712,45.844006074111874,0.6396863740592013,0.7339027009707584,0.6278713790203566,0.6278713790203566,0.45,1.2,0,0->19
46,27,Dijkstra,0.576994094889996,78.1507822706525,1,0.200567475556391,50.20115746393222,0.648376391890289,0.7295835205134422,0.576994094889996,0.576994094889996,0.45,1.2,0,0->19
46,28,Dijkstra,0.5662243790893298,78.17962197249265,1,0.19519631780165164,54.7154649693546,0.6578993904472714,0.7564311770684968,0.5662243790893298,0.5662243790893298,0.45,1.2,0,0->19
46,29,Dijkstra,0.5371115630684342,78.34927411479327,1,0.19471731652324098,54.715434082170475,0.6549639577446306,0.754692067667668,0.5371115630684342,0.5371115630684342,0.45,1.2,0,0->19
46,30,Dijkstra,0.54512548711418,76.27746890223861,1,0.19452225129364703,50.85854519678932,0.6583481186146672,0.771763715489205,0.54512548711418,0.54512548711418,0.45,1.2,0,0->19
46,31,Dijkstra,0.5403141143728853,77.42582842120083,1,0.1878475255082798,47.51255714485953,0.6745075617607397,0.7687666128343796,0.5403141143728853,0.5403141143728853,0.45,1.2,0,0->19
46,32,Dijkstra,0.5306813489688154,78.3222243162936,1,0.1853536902443274,47.39690364375083,0.6765225569286873,0.7743808687710781,0.5306813489688154,0.5306813489688154,0.45,1.2,0,0->19
46,33,Dijkstra,0.544029608777088,77.3207611855062,1,0.18776301819475066,46.136494708981445,0.6615911494950137,0.7764051823606927,0.544029608777088,0.544029608777088,0.45,1.2,0,0->19
46,34,Dijkstra,0.5701312932629914,75.45865161163185,1,0.18685679977696795,49.29353422392122,0.65710372432121,0.8225065938154021,0.5701312932629914,0.5701312932629914,0.45,1.2,0,0->19
46,35,Dijkstra,0.5730977243957172,78.63923667453346,1,0.18982957528809824,47.997911141030976,0.6758141920150534,0.8150153377772952,0.5730977243957172,0.5730977243957172,0.45,1.2,0,0->19
46,36,Dijkstra,0.587214696525311,77.88071326375228,1,0.1883701363930264,40.82249362104831,0.6696883479712394,0.8127140863518225,0.587214696525311,0.587214696525311,0.45,1.2,0,0->19
46,37,Dijkstra,0.5596401618594427,77.07441736376833,1,0.1939837806488045,42.97857245926234,0.672942216313436,0.7647069573802034,0.5596401618594427,0.5596401618594427,0.45,1.2,0,0->19
46,38,Dijkstra,0.5486950978513666,76.85986554787077,1,0.19744705808968363,42.2925340633833,0.6801796988559629,0.7513262464173228,0.5486950978513666,0.5486950978513666,0.45,1.2,0,0->19
46,39,Dijkstra,0.555497895833447,76.64439873557833,1,0.2001274727887408,38.76886957931398,0.6855096250692522,0.736466006805314,0.555497895833447,0.555497895833447,0.45,1.2,0,0->19
42,0,QT-APP,0.8732118504140169,51.46159171854491,2,0.014585928563402392,68.67028550050289,0.76780751079835,0.2154193293817115,0.5796504023371737,0.43660592520700847,0.45,1.2,0,0->18->19
42,1,QT-APP,1.294501760767911,42.69883063534616,3,0.04570944114963559,76.1767695364962,0.8595389318001857,0.3689272704575875,0.48408327522733435,0.431500586922637,0.43,1.22,1,0->12->11->19
42,2,QT-APP,1.421719841090405,84.89385224079116,4,0.054676170398862335,69.74678993107503,0.9093400898385564,0.13271309761934746,0.44598666509862034,0.35542996027260126,0.46499999999999997,1.195,1,0->5->7->18->19
42,3,QT-APP,0.813909792519131,54.7146519802316,2,0.01420426027438991,70.2721625887252,0.7815168491426915,0.18970520731522383,0.5421641219174166,0.4069548962595655,0.46499999999999997,1.195,1,0->18->19
42,4,QT-APP,1.3610979979763502,88.60934352529856,4,0.055576377684076236,70.8223319488983,0.9084378912912952,0.12014369542930935,0.46503964197679565,0.34027449949408756,0.5,1.1700000000000002,1,0->5->7->18->19
42,5,QT-APP,1.7777101402533741,88.69472359871922,5,0.026856972856702348,57.36545581871727,0.879972918796384,0.19018299546539696,0.6285433678700408,0.3555420280506748,0.535,1.1450000000000002,1,0->5->2->14->18->19
42,6,QT-APP,1.3293831162900085,39.5468185010975,3,0.046450086867371655,72.55818070068766,0.8715047552662956,0.38071511691997845,0.5012258888232428,0.44312770543000285,0.5700000000000001,1.1200000000000003,1,0->12->11->19
42,7,QT-APP,0.8451643189351635,51.6649636545815,2,0.019166754950668767,73.19067562382335,0.7760359124876228,0.18095820263151263,0.5739528607514968,0.42258215946758176,0.6050000000000001,1.0950000000000004,1,0->18->19
42,8,QT-APP,1.2584165628028585,61.91318547379811,3,0.03803365238424681,72.55138931124391,0.8775704807303152,0.306867579242662,0.5077616719812663,0.41947218760095284,0.6400000000000001,1.0700000000000005,1,0->12->13->19
42,9,QT-APP,1.706970098186447,109.21830363960987,4,0.041996989727184415,53.61649504376053,0.9069980689143246,0.176530864632516,0.5729091762677738,0.42674252454661177,0.6750000000000002,1.0450000000000006,1,0->5->10->4->19
42,10,QT-APP,0.9770931550681328,70.36455703031623,2,0.059012983287102985,64.76624554748854,0.7217964895175883,0.49177795211205244,0.5605031873960895,0.4885465775340664,0.7100000000000002,1.0200000000000007,1,0->18->19
42,11,QT-APP,1.7596986009938853,128.1226135252804,3,0.11236980347606011,37.6052342348711,0.7074393768438348,0.8361187106042056,0.7683200316926028,0.5865662003312951,0.7450000000000002,0.9950000000000007,1,0->6->11->19
42,12,QT-APP,2.148675240574706,228.10668790988424,4,0.15391071772193146,28.800808884283377,0.7321392823229462,0.8167458289347911,0.7018413176650008,0.5371688101436765,0.7800000000000002,0.9700000000000006,1,0->5->7->18->19
42,13,QT-APP,1.3466599441351108,123.25065165887912,2,0.17154948375115298,16.652745785960057,0.568976583878274,1.0,0.6890494479837992,0.6733299720675554,0.8150000000000003,0.9450000000000006,1,0->18->19
42,14,QT-APP,0.9081314758888295,139.23011123467006,2,0.20267358134791968,8.379919052383649,0.4947080562139261,1.0,0.48724360260112903,0.45406573794441474,0.8500000000000003,0.9200000000000006,0,0->18->19
42,15,QT-APP,1.2501003603693976,142.9871146084977,2,0.20363081171286979,11.92723551707817,0.4909249139959593,0.9878877418530851,0.6935448184333379,0.6250501801846988,0.8850000000000003,0.8950000000000006,0,0->18->19
42,16,QT-APP,1.3600394329249044,147.96537967141708,2,0.2062037032997185,8.865923373215681,0.48435669013640203,0.9848697701823294,0.7409709172951404,0.6800197164624522,0.9200000000000004,0.8700000000000006,0,0->18->19
42,17,QT-APP,1.751892992008921,197.03346177793867,3,0.20524578671401958,15.469036431280882,0.6153425604060389,0.9902803697893381,0.608831976419293,0.5839643306696404,0.9550000000000004,0.8450000000000005,1,0->12->11->19
42,18,QT-APP,1.540062677802254,187.06143494844267,3,0.21264616639813116,12.682377401742704,0.6343194596345663,0.9570675614230847,0.5806916935875372,0.5133542259340846,0.9900000000000004,0.8200000000000005,1,0->12->13->19
42,19,QT-APP,1.3396846820505253,145.8222266227379,2,0.20674880467803053,7.622087964414802,0.49313227195285564,0.9670019212241546,0.6990587551434265,0.6698423410252626,1.0,0.7950000000000005,1,0->18->19
42,20,QT-APP,1.833383382363139,200.97939325974545,3,0.18591525343076087,17.177981652842373,0.5511813995519291,0.8783821690391685,0.6864099698557564,0.6111277941210463,1.0,0.7700000000000005,1,0->6->11->19
42,21,QT-APP,1.7131639174181044,170.9381609432732,3,0.18767118528730528,28.41044828610069,0.645344728933082,0.8072032023726172,0.5886447541565506,0.5710546391393682,1.0,0.7450000000000004,1,0->12->11->19
42,22,QT-APP,1.5540380038952157,157.25907301865183,3,0.18979223098277168,30.737957466459232,0.7015099732784247,0.6524532812654832,0.5964478857241069,0.518012667965072,1.0,0.7450000000000004,1,0->12->13->19
42,23,QT-APP,1.6941857170786343,156.71724288184032,3,0.17362104011130985,32.735951529213686,0.6715783479148869,0.7844023985400589,0.6177704931565109,0.5647285723595448,1.0,0.7450000000000004,1,0->12->11->19
42,24,QT-APP,1.683298676338242,155.8741162538861,3,0.1749581976961537,36.23186580440092,0.6648883964268769,0.7622782651055368,0.6003854685704101,0.561099558779414,1.0,0.7450000000000004,0,0->12->11->19
42,25,QT-APP,2.385026521824738,276.5833403209226,4,0.1734938134484255,32.447212041143835,0.617235074496742,0.6550798106691303,0.7333566993103565,0.5962566304561845,1.0,0.7450000000000004,1,0->18->14->1->19
42,26,QT-APP,1.2156386133174486,125.60892639178032,2,0.16261738098783474,33.98399076570207,0.5344211316872634,0.672839387615178,0.6658040113823981,0.6078193066587243,1.0,0.7200000000000004,1,0->18->19
42,27,QT-APP,1.6810449450614904,173.0167936828763,3,0.15652206568025898,31.858365570225754,0.5873299749342286,0.6984140321888997,0.6291945075198161,0.5603483150204968,1.0,0.6950000000000004,1,0->6->11->19
42,28,QT-APP,1.147188066290613,123.6445026414408,2,0.16490239393954365,37.74997175690076,0.5381182669842315,0.6858279100966949,0.6303483850248877,0.5735940331453065,1.0,0.6700000000000004,1,0->18->19
42,29,QT-APP,1.7320197197487626,173.732718125821,3,0.15694921706474577,31.145449600119324,0.5841633538041219,0.7096123944409833,0.6354023309135898,0.5773399065829209,1.0,0.6450000000000004,1,0->6->11->19
42,30,QT-APP,1.232713539814236,121.22290904637799,2,0.17492217089593085,39.83726249186985,0.5415589956728586,0.6923887536887927,0.7032441849068144,0.616356769907118,1.0,0.6200000000000003,1,0->18->19
42,31,QT-APP,1.6457534470209758,211.15741042132944,3,0.16111676218716095,34.38051081011697,0.6925266601972457,0.6079646353498265,0.6293585182254936,0.5485844823403253,1.0,0.5950000000000003,1,0->12->4->19
42,32,QT-APP,1.2174217221541532,124.08954138972622,2,0.17459548650910384,41.990629360235886,0.5300244315498714,0.6584520829848306,0.6924753235547413,0.6087108610770766,1.0,0.5700000000000003,1,0->18->19
42,33,QT-APP,1.6485591348481177,162.57746720096068,3,0.1639901858924604,32.2327695666111,0.5806336787016745,0.676042839039919,0.6156157684741277,0.5495197116160392,1.0,0.5450000000000003,1,0->6->11->19
42,34,QT-APP,1.160965304132929,120.22877613176206,2,0.17555243702402923,43.56687568655985,0.5407083144011788,0.6666936864775646,0.6737610250593664,0.5804826520664645,1.0,0.5200000000000002,1,0->18->19
42,35,QT-APP,1.5901333807680178,155.885881985659,3,0.16237644366237858,32.82087193878632,0.5870753104642417,0.6565655365223928,0.5570917942478895,0.5300444602560059,1.0,0.4950000000000002,1,0->6->11->19
42,36,QT-APP,1.3988248646483266,171.97878505818625,3,0.18116984855632737,24.990524129443568,0.7007174701801082,0.5543005764383668,0.5361651115994188,0.46627495488277554,1.0,0.4700000000000002,1,0->12->13->19
42,37,QT-APP,1.1945382490700869,124.40607288970313,2,0.18081008356485928,41.83734286753744,0.5530029351021245,0.6818614138590458,0.6576447183259386,0.5972691245350434,1.0,0.4700000000000002,1,0->18->19
42,38,QT-APP,1.5797029112443515,163.75843859053657,3,0.16224219241272783,35.07194472209241,0.5974182565994329,0.6402671524113828,0.5512664577979731,0.5265676370814505,1.0,0.4700000000000002,1,0->6->11->19
42,39,QT-APP,1.2120098505243602,125.99970950842864,2,0.18472709854911537,42.79239030696853,0.551576702531416,0.6853495191271387,0.675997165809376,0.6060049252621801,1.0,0.4450000000000002,1,0->18->19
43,0,QT-APP,0.48430011911375276,16.53393621602243,1,0.04049362632730225,84.59213620069995,0.913536917446924,0.5186841176489592,0.48430011911375276,0.48430011911375276,0.45,1.2,0,0->19
43,1,QT-APP,2.1395011773697465,121.70920309584916,4,0.06087119671629994,63.408211618750975,0.8319492289706614,0.2752355946579925,0.7021654365308616,0.5348752943424366,0.43,1.22,1,0->12->7->16->19
43,2,QT-APP,0.48730959405743457,17.661734227955968,1,0.043465738868589975,83.92387745900288,0.9201886631620989,0.5433620970921003,0.48730959405743457,0.48730959405743457,0.46499999999999997,1.195,1,0->19
43,3,QT-APP,0.48746825543014305,17.79290792013265,1,0.04411710435070334,86.3487994303513,0.9228847470811824,0.5371813896376861,0.48746825543014305,0.48746825543014305,0.5,1.1700000000000002,0,0->19
43,4,QT-APP,0.5009689555482117,18.209977188673875,1,0.04618215801663606,90.01046175154704,0.8997792590338207,0.5521379523413998,0.5009689555482117,0.5009689555482117,0.48,1.1900000000000002,0,0->19
43,5,QT-APP,0.499565971066349,15.490526634081565,1,0.04732187922681963,85.47087608414245,0.8956517132787248,0.5409244435684435,0.499565971066349,0.499565971066349,0.45999999999999996,1.2100000000000002,0,0->19
43,6,QT-APP,0.5005617317526505,15.77163316220354,1,0.05114488401070858,83.79162326085638,0.9004863607459526,0.5567826727906892,0.5005617317526505,0.5005617317526505,0.43999999999999995,1.2300000000000002,0,0->19
43,7,QT-APP,0.4875213001685815,15.715052546846678,1,0.04894944799313432,84.57908622731759,0.8963206112512151,0.5399826801079838,0.4875213001685815,0.4875213001685815,0.41999999999999993,1.2500000000000002,0,0->19
43,8,QT-APP,1.3398818160968302,113.23917826188935,2,0.051281683011652236,56.51726605233895,0.8254951536934174,0.3031722096935034,0.7181354646494869,0.6699409080484151,0.3999999999999999,1.2700000000000002,1,0->12->19
43,9,QT-APP,0.5173123731340304,15.683441059451107,1,0.058881327828373256,79.88226574206,0.8896646104238699,0.5505936023075086,0.5173123731340304,0.5173123731340304,0.43499999999999994,1.2450000000000003,1,0->19
43,10,QT-APP,0.48876568434069567,22.444354959860377,1,0.09264187969154211,73.6332498748555,0.8221600207437206,0.8824284234138466,0.48876568434069567,0.48876568434069567,0.47,1.2200000000000004,0,0->19
43,11,QT-APP,2.3720899444086014,210.6709760957083,4,0.1300847002683671,37.74750789030091,0.7027349973417968,0.8056986666354062,0.7118062393977623,0.5930224861021504,0.47,1.2200000000000004,1,0->12->7->16->19
43,12,QT-APP,0.47861672501114966,40.25318922170423,1,0.1346276843374995,45.88632839871171,0.7363919731510861,1.0,0.47861672501114966,0.47861672501114966,0.505,1.1950000000000005,1,0->19
43,13,QT-APP,0.4996958499775307,50.75176872822903,1,0.17979946017066414,38.2024316193817,0.67433295212907,1.0,0.4996958499775307,0.4996958499775307,0.54,1.1700000000000006,0,0->19
43,14,QT-APP,0.3522429337745803,62.91505754012798,1,0.22479700249498502,19.156500664312084,0.6034328501212847,1.0,0.3522429337745803,0.3522429337745803,0.5750000000000001,1.1450000000000007,0,0->19
43,15,QT-APP,0.6125297733146928,62.2561216720812,1,0.22341762928695313,19.622613871928802,0.5966349797210988,1.0,0.6125297733146928,0.6125297733146928,0.6100000000000001,1.1200000000000008,0,0->19
43,16,QT-APP,0.6122443771219177,61.26622359409014,1,0.2247369827593923,24.62350074190322,0.5783819118985836,1.0,0.6122443771219177,0.6122443771219177,0.6450000000000001,1.0950000000000009,0,0->19
43,17,QT-APP,0.6206241962881401,63.89684677161896,1,0.22611372125832288,23.669531277986046,0.582863530639238,1.0,0.6206241962881401,0.6206241962881401,0.6800000000000002,1.070000000000001,0,0->19
43,18,QT-APP,2.8991900927433787,353.3906806665389,5,0.22555882000769892,23.695127415111326,0.5997561770239708,0.9785814923454614,0.718244820150224,0.5798380185486758,0.7150000000000002,1.045000000000001,1,0->9->18->14->16->19
43,19,QT-APP,0.5559004199453772,67.39859318780462,1,0.2355138304421643,23.04619575823728,0.5847893704776317,0.9687110923070026,0.5559004199453772,0.5559004199453772,0.7500000000000002,1.0200000000000011,1,0->19
43,20,QT-APP,1.3017026983830535,215.3329461574054,2,0.2017375874495838,23.8991886576272,0.586491357052378,0.8350366355677604,0.672036603263839,0.6508513491915268,0.7850000000000003,0.9950000000000011,1,0->12->19
43,21,QT-APP,0.49889219634057547,55.715703516384814,1,0.20732979555599415,33.35706318498583,0.6399066393823163,0.7719422094627316,0.49889219634057547,0.49889219634057547,0.8200000000000003,0.9700000000000011,1,0->19
43,22,QT-APP,0.5125705354600724,51.35510485281033,1,0.19900376573767475,37.19013035269745,0.663523734977366,0.6976678737281166,0.5125705354600724,0.5125705354600724,0.8550000000000003,0.9450000000000011,0,0->19
43,23,QT-APP,1.9492778748367634,236.3747439264233,4,0.2141240938584567,45.006697097524196,0.6265367934383786,0.661815226296596,0.5376097947893717,0.48731946870919085,0.8550000000000003,0.9450000000000011,1,0->4->14->16->19
43,24,QT-APP,0.4358044898959621,50.068595497827985,1,0.2045452467481949,37.99671286274493,0.6852904457662364,0.6713611737784646,0.4358044898959621,0.4358044898959621,0.8900000000000003,0.920000000000001,1,0->19
43,25,QT-APP,0.4204690710428241,49.32732309448943,1,0.2063715273079474,40.0817378637471,0.6780475045428294,0.6515380542027875,0.4204690710428241,0.4204690710428241,0.9250000000000004,0.895000000000001,0,0->19
43,26,QT-APP,0.4047548642189732,49.151684631568955,1,0.21025472568002598,38.8696930229802,0.6744977377480096,0.6258088371831018,0.4047548642189732,0.4047548642189732,0.9250000000000004,0.895000000000001,0,0->19
43,27,QT-APP,0.3582815037811763,48.119610709187135,1,0.2073701860425385,37.210185021858464,0.6762166998959404,0.5678251558489505,0.3582815037811763,0.3582815037811763,0.9250000000000004,0.895000000000001,0,0->19
43,28,QT-APP,1.0271227030663495,184.13076798567477,2,0.16859060545427074,31.45268913193346,0.6333463450721057,0.5192871494715008,0.5195858334577882,0.5135613515331747,0.9250000000000004,0.895000000000001,1,0->12->19
43,29,QT-APP,0.3470303550059934,47.07544102156084,1,0.20963606338413449,35.5276784681512,0.6714685562264524,0.5526212929344394,0.3470303550059934,0.3470303550059934,0.9600000000000004,0.870000000000001,1,0->19
43,30,QT-APP,0.336488581181061,47.07149339979555,1,0.21415509756864543,33.87735767852814,0.670095435724365,0.511538698830464,0.336488581181061,0.336488581181061,0.9950000000000004,0.845000000000001,0,0->19
43,31,QT-APP,0.36985390825717257,49.2371668935142,1,0.21680791986318568,33.74976728007472,0.6706142836740566,0.5393864249945554,0.36985390825717257,0.36985390825717257,0.9950000000000004,0.845000000000001,0,0->19
43,32,QT-APP,1.0689766303788353,182.390481818824,2,0.1754966642671404,31.28411129065503,0.6368902670979525,0.5133698148546273,0.5411649274547662,0.5344883151894176,0.9950000000000004,0.845000000000001,1,0->12->19
43,33,QT-APP,0.35404257884475454,49.254765580963735,1,0.20819748987788744,31.57411833264507,0.6704695942949228,0.5024832416398598,0.35404257884475454,0.35404257884475454,1.0,0.820000000000001,1,0->19
43,34,QT-APP,1.0120166183984165,182.66931293261598,2,0.1724721489783192,35.6173627920611,0.6369284974540882,0.5124678225650254,0.5138165189340655,0.5060083091992083,1.0,0.7950000000000009,1,0->12->19
43,35,QT-APP,0.3615374130639259,47.810975426898274,1,0.20948861571022048,29.2585769462202,0.6558740521518319,0.5311421246212082,0.3615374130639259,0.3615374130639259,1.0,0.7700000000000009,1,0->19
43,36,QT-APP,0.3647723033302683,47.460897986340846,1,0.21330486394451054,29.02415371650758,0.6557161399024605,0.5437683153711594,0.3647723033302683,0.3647723033302683,1.0,0.7450000000000009,0,0->19
